Engineering Stress	Engineering Strain
524246764.3	0.122351786
524268275.1	0.122381845
524219886.2	0.122408929
524107166.7	0.122437798
524181792.1	0.122468155
524271119.2	0.122498214
524279571.7	0.122527083
524300080.6	0.12255744
524328640.7	0.122586012
524409195.3	0.122617857
524589411.3	0.122649702
524584524.2	0.12268006
524522476.7	0.122707143
524428583.3	0.122736012
524490991.9	0.122766071
524579557.3	0.122796429
524632953.4	0.122825298
524630870.1	0.122855357
524676294.8	0.122884226
524712746.4	0.122914583
524903737.5	0.122947917
524932778.7	0.122978274
524914753.6	0.123006845
524796585.1	0.12303244
524809043	0.123062798
524891240.1	0.123093155
524974037.6	0.123123214
524993104.8	0.123153571
525008045.7	0.12318244
525019662.2	0.123211012
525228078	0.123244345
525233605.7	0.123274702
525241657.7	0.123303571
525147483.9	0.123330655
525109469.5	0.123361012
525208129.9	0.123391071
525322452.5	0.123421429
525313960.6	0.123451786
525330784.1	0.123480357
525347448	0.123509226
525473666.7	0.123541071
525553861.1	0.123572917
525561511.6	0.123601786
525498622.8	0.123628869
525443944.4	0.12365744
525499464.2	0.123687798
525593677.4	0.123719643
525658369.2	0.12375
525662414.9	0.123778571
525641865.6	0.12380744
525710603.9	0.123839286
525831575.3	0.123869643
525856050.2	0.123899702
525823404.1	0.123926786
525722460.6	0.123955655
525809063.6	0.123986012
525930275.1	0.124016071
526021965.9	0.124048214
526002457.9	0.124076786
525962401.4	0.124105357
525984632.6	0.124135714
526148505.4	0.12416756
526200819.9	0.124197917
526213998.2	0.124225
526096672	0.124252083
526149066.3	0.124283929
526224213.3	0.124314286
526358803.8	0.124344643
526328200.7	0.124375
526312258.1	0.124402083
526369098.6	0.12443244
526486385.3	0.124464286
526562733.9	0.124494345
526575712.4	0.124524702
526467558.2	0.124551786
526479896.1	0.124580655
526552959.7	0.1246125
526659791.2	0.124642857
526660232.1	0.124671429
526641565.4	0.124700298
526691796.6	0.124730357
526810725.8	0.1247625
526899612	0.12479256
526902015.2	0.124822917
526819057.3	0.12485
526781444.4	0.124877083
526844534.1	0.124908929
526946478.5	0.124939286
526970312.7	0.124969643
526964704.3	0.124998214
526979124.6	0.125028571
527085996.4	0.125058929
527212376.3	0.125090774
527201360.2	0.125119643
527130740.1	0.125148214
527058197.1	0.125175298
527119324.4	0.125205655
527287162.2	0.1252375
527288924.7	0.125267857
527319809.1	0.125296429
527292931	0.125325298
527425478.5	0.125357143
527485444.4	0.1253875
527470583.3	0.12541756
527485965.1	0.125444643
527377530.5	0.125471726
527423796.6	0.125503869
527568201.6	0.125533929
527601087.8	0.125564286
527612664.9	0.125593155
527612825.3	0.125623214
527701270.6	0.125653571
527821361.1	0.125685417
527818877.2	0.125714286
527829572.6	0.125744643
527732835.1	0.12576994
527730511.6	0.125800298
527885251.8	0.125832143
527991241.9	0.1258625
527970733	0.125892857
527979905.9	0.125921429
527999613.8	0.125951786
528118222.2	0.125983631
528123550.2	0.1260125
528126594.1	0.12604256
528039190	0.126068155
528037227.6	0.126098512
528143097.7	0.126130357
528274444.4	0.126160714
528304286.7	0.126191071
528277208.8	0.126219643
528258422	0.12625
528368378.1	0.12628006
528460669.4	0.126310417
528449773.3	0.126339286
528395295.7	0.126366369
528357642.5	0.126396726
528429304.7	0.126426786
528555884.4	0.126457143
528566419.4	0.1264875
528604713.3	0.126517857
528553079.7	0.12654494
528632873.7	0.126576786
528756729.4	0.126608631
528779321.7	0.126637202
528748117.4	0.126666071
528655305.6	0.126693155
528730172	0.126723512
528833879	0.126755357
528829071.7	0.126783929
528884671.1	0.126814286
528867366.5	0.126841369
528959176.5	0.126875
529098254.5	0.126905357
529141956.1	0.126935417
529082592.3	0.126964286
528987216.8	0.126991369
529039009.9	0.127021726
529157258.1	0.127051786
529141195.3	0.127080655
529230362	0.127111012
529184496.4	0.127139583
529258281.4	0.127171429
529407012.5	0.127203274
529461370.1	0.127233631
529433570.8	0.127262202
529317285.8	0.127287798
529347408.6	0.127318155
529460408.6	0.12735
529527344.1	0.127378869
529579738.4	0.127410714
529559910.4	0.127439286
529586587.8	0.127469643
529733637.1	0.127501488
529766523.3	0.127531845
529737241.9	0.127558929
529650037.6	0.127586012
529626244.6	0.127616369
529714850.4	0.127646726
529830774.2	0.127676786
529842951.6	0.127707143
529867146.1	0.1277375
529839987.5	0.127766071
529996490.1	0.127797917
530029095.9	0.127828274
530042956.1	0.127857143
529958715.9	0.127884226
529918899.6	0.127914583
530008667.6	0.127944643
530117381.7	0.127975
530156597.7	0.128005357
530177787.6	0.128035714
530152151.4	0.128062798
530279091.4	0.128096131
530343742.8	0.128126488
530382758.1	0.128155357
530331565.4	0.12818244
530252894.3	0.128211012
530358483.9	0.128241369
530444526	0.128273214
530467559.1	0.128301786
530520955.2	0.128332143
530469081.5	0.128361012
530527524.2	0.128392857
530701050.2	0.128423214
530712266.1	0.128453274
530704896.1	0.128482143
530576513.4	0.128509226
530670447.1	0.128539583
530748597.7	0.128569643
530782245.5	0.1286
530808042.1	0.128628869
530807121	0.12865744
530824946.2	0.128689286
531014054.7	0.128721131
531054552.9	0.128751488
531048664	0.128780357
530941031.4	0.12880744
530959657.7	0.1288375
531034284.1	0.128867857
531107107.5	0.128896726
531100777.8	0.128926786
531115759.9	0.128955655
531133544.8	0.128986012
531330584.2	0.129019345
531364913.1	0.129049702
531339276.9	0.129078274
531236651.4	0.129103869
531228078.9	0.129134226
531300301.1	0.129164583
531372844.1	0.129194643
531372804.7	0.129225
531413662.2	0.129253869
531433170.3	0.12928244
531592436.4	0.129316071
531666902.3	0.129346131
531686490.1	0.129376488
531581821.7	0.129402083
531530468.6	0.12943244
531625163.1	0.1294625
531709483	0.129492857
531694902.3	0.129521726
531764160.4	0.129551786
531751342.3	0.129580655
531876159.5	0.1296125
532008267	0.129644345
531974619.2	0.129672917
531919100.4	0.129701786
531844794.8	0.129728869
531931918.5	0.129759226
532026332.4	0.129791071
532058778.7	0.129819643
532077405	0.12985
532076924.7	0.129878869
532110892.5	0.129910714
532277168.5	0.129941071
532261026	0.129971131
532264551.1	0.13
532145461.5	0.130027083
532197855.7	0.13005744
532283057.3	0.1300875
532396898.7	0.130119643
532366776	0.130148214
532357282.3	0.130176786
532369379.9	0.130207143
532533011.6	0.130238988
532555804.7	0.130267857
532572147.8	0.130298214
532448772.4	0.130323512
532476732.1	0.130353869
532559329.7	0.130385714
532678979.4	0.13041756
532681663.1	0.130446429
532640564.5	0.130475
532618373.7	0.130503869
532790457.9	0.130535714
532871452.5	0.130566071
532875698.9	0.130596131
532787573.5	0.130623214
532764260.8	0.130652083
532853787.6	0.13068244
532967148.7	0.130714286
532978124.6	0.130742857
532946599.5	0.130771726
532954611.1	0.130801786
533085397	0.130832143
533183215.1	0.130863988
533200760.8	0.130894345
533128777.8	0.130921429
533089762.5	0.130950298
533140234.8	0.130980357
533255478.5	0.131010714
533299500.9	0.131041071
533273223.1	0.131069643
533270218.6	0.131098512
533370161.3	0.131130357
533506835.1	0.131162202
533522096.8	0.13119256
533492014.3	0.131219643
533401004.5	0.131246726
533433570.8	0.131277083
533553901.4	0.131308929
533601369.2	0.1313375
533618714.2	0.131367857
533593558.2	0.131396726
533720258.1	0.131428571
533848440	0.131460417
533843672.9	0.131488988
533802534.9	0.131517857
533690055.6	0.13154494
533749539.4	0.131575298
533891380.8	0.131605357
533919741	0.131635714
533929194.4	0.131666071
533906963.3	0.131694643
533992925.6	0.131726786
534083654.1	0.131756845
534115619.2	0.131785714
534091946.2	0.131815774
533999134.4	0.131841369
534027293.9	0.131871726
534152912.2	0.131903571
534203824.4	0.131933929
534221089.6	0.1319625
534252814.5	0.131992857
534308052.9	0.132023214
534413241.9	0.13205506
534397419.4	0.132083631
534402507.2	0.132113988
534330724.9	0.132139583
534334730.3	0.132168155
534414123.7	0.132201786
534554362.9	0.132232143
534531209.7	0.132262202
534592656.8	0.132291071
534586128.1	0.132321429
534663638	0.132351488
534692158.6	0.132381845
534721639.8	0.132410714
534642527.8	0.132437798
534619095	0.132468155
534684787.6	0.132498214
534832036.7	0.13253006
534873535.8	0.132560417
534907944.4	0.132589286
534863361.1	0.132617857
534939709.7	0.132648214
535020705.2	0.13268006
535075022.4	0.132708929
535017620.1	0.1327375
534952247.3	0.132764583
534989621	0.13279494
535146964.2	0.132826786
535187221.3	0.132857143
535220548.4	0.132887202
535144400.5	0.132914583
535164829.7	0.132944643
535336834.2	0.132976786
535393474	0.133006845
535336834.2	0.133035714
535248068.1	0.133062798
535289767	0.133093155
535376810.9	0.133123214
535394395.2	0.133153571
535436776	0.133183929
535437656.8	0.133211012
535462251.8	0.133242857
535633534.9	0.133274702
535682084.2	0.13330506
535675234.8	0.133333929
535570164.9	0.133361012
535550777.8	0.133389583
535660413.1	0.133421429
535738924.7	0.133450298
535717934.6	0.133480357
535753425.6	0.133509226
535765922.9	0.133539583
535925028.7	0.133571429
536006224	0.133603274
535977303.8	0.133631845
535886934.6	0.13365744
535845676.5	0.133687798
535958797.5	0.133718155
536058298.4	0.133748214
536084255.4	0.133778571
536100879	0.13380744
536086698.9	0.1338375
536206268.8	0.133869345
536310336	0.133899702
536289907.7	0.13393006
536228339.6	0.133955655
536148987.5	0.133984226
536260064.5	0.134016071
536363852.2	0.134046429
536371102.2	0.134076786
536411880.8	0.134105357
536410078	0.134135714
536472126.3	0.13416756
536585086	0.134197917
536556766.1	0.134226488
536523238.4	0.134253869
536408516.1	0.13428244
536512983.9	0.134312798
536588250.9	0.134344643
536639203.4	0.134373214
536697726.7	0.134403571
536646093.2	0.13443244
536703254.5	0.134464286
536831115.6	0.134494643
536856111.1	0.134524702
536840769.7	0.134553571
536731214.2	0.134580655
536795465.1	0.134611012
536883670.3	0.134641071
536941953.4	0.134671429
536998153.2	0.134701786
536969031.4	0.134730357
536946440	0.134760714
537131102.2	0.13479256
537178369.2	0.134821429
537196034.1	0.134851488
537051468.6	0.134878869
537083474	0.134908929
537188543	0.134939286
537286081.5	0.134969643
537263810	0.135
537278510.8	0.135027083
537261888	0.13505744
537432610.2	0.135089286
537507035.8	0.135119643
537509038.5	0.135149702
537388427.4	0.135176786
537385382.6	0.135205655
537467579.7	0.135236012
537562394.3	0.135266071
537546451.6	0.135296429
537577135.3	0.135325298
537567481.2	0.135353869
537760235.7	0.135387202
537799731.2	0.13541756
537827731.2	0.135447917
537747938.2	0.135475
537682364.7	0.135503869
537759113.8	0.13553244
537841150.5	0.135564286
537860738.4	0.135593155
537895547.5	0.135623214
537888056.5	0.135652083
537995409.5	0.135683929
538101239.2	0.135715774
538101960.6	0.135746131
538050367.4	0.135773214
537954150.5	0.135800298
538038630.8	0.135830655
538104845	0.135861012
538111454.3	0.135891071
538166011.6	0.135921429
538153474	0.135950298
538229341.4	0.135980357
538399102.2	0.136012202
538378393.4	0.13604256
538356041.2	0.136071429
538252173.8	0.136098512
538309255.4	0.136128869
538393053.8	0.136158929
538466638.9	0.136189286
538467920.3	0.136218155
538468601.3	0.136248214
538481699.8	0.136278571
538660233	0.136310417
538675254.5	0.136339286
538681743.7	0.136369345
538582002.7	0.13639494
538603392.5	0.136425298
538693681	0.136457143
538770870.1	0.1364875
538798509.9	0.136517857
538785972.2	0.136546429
538778440.9	0.136575298
538908145.2	0.136607143
538990903.2	0.136637202
538990582.4	0.13666756
538886794.8	0.136694643
538862360.2	0.136723512
538955973.1	0.136753869
539079828.9	0.136785714
539105986.6	0.136815774
539085917.6	0.136844643
539046501.8	0.136871726
539150249.1	0.13690506
539260325.3	0.136935417
539284720.4	0.136965774
539197235.7	0.136992857
539134546.6	0.137021726
539200160.4	0.137051786
539330785.8	0.137083631
539361909.5	0.1371125
539353217.7	0.137141071
539320130.8	0.13716994
539393995.5	0.137201786
539546491.9	0.137232143
539560912.2	0.137262202
539503470.4	0.137291071
539419871.9	0.137318155
539443946.2	0.137348512
539571527.8	0.137380357
539647795.7	0.137410714
539614428.3	0.137439286
539626886.2	0.137468155
539715131.7	0.137498214
539880726.7	0.137530357
539882729.4	0.137560417
539892863.8	0.137589286
539801774.2	0.137616369
539778821.7	0.13764494
539929916.7	0.137676786
540009589.6	0.137707143
540009949.8	0.137736012
539981670.3	0.137764583
540071237.5	0.137796429
540194733	0.137828274
540254497.3	0.137858631
540248609.3	0.1378875
540134807.3	0.137914583
540127156.8	0.137943155
540251573.5	0.137975
540332007.2	0.138005357
540362530.5	0.138035714
540332488.4	0.138062798
540348390.7	0.138094643
540519233	0.138126488
540538340.5	0.138156845
540504212.4	0.138185417
540442885.3	0.1382125
540387686.4	0.138241369
540481219.5	0.138271726
540583925.6	0.138303571
540589413.1	0.138332143
540619135.3	0.1383625
540627346.8	0.138392857
540751163.1	0.138422917
540750441.8	0.138453274
540774235.7	0.138482143
540741429.2	0.138510714
540663678.3	0.138537798
540761176.5	0.138569643
540891722.2	0.138601488
540910429.2	0.138630357
540959538.5	0.138660714
540946440	0.138691071
540999876.3	0.138721131
541066490.1	0.13875
541092286.7	0.13878006
541042256.3	0.138808929
540956494.6	0.138836012
541037369.2	0.138866369
541158901.4	0.138898214
541211296.6	0.138928571
541247507.2	0.138958631
541206849.5	0.1389875
541281195.3	0.139017857
541364994.6	0.139047917
541419631.7	0.139078274
541375769.7	0.139107143
541275427.4	0.139134226
541347449.8	0.139164583
541457044.8	0.139196429
541505954.3	0.139225
541527705.2	0.139255357
541508198	0.139283929
541515047.5	0.139312798
541665941.8	0.139346131
541729792.1	0.139376488
541716613.8	0.13940506
541610703.4	0.13943244
541617552.9	0.139461012
541698187.3	0.139492857
541774776	0.139521726
541743652.3	0.139551786
541798810.9	0.139580655
541777660.4	0.139611012
541945017.9	0.139642857
542015718.6	0.139673214
542017280.5	0.139703274
541919381.7	0.139730357
541894546.6	0.139759226
541948502.7	0.139789583
542059340.5	0.139819643
542036227.6	0.13985
542107248.2	0.139878869
542090304.7	0.139908929
542199179.2	0.139940774
542306891.6	0.139971131
542346989.2	0.140001488
542249650.5	0.140028571
542173702.5	0.140055655
542244844.1	0.1400875
542369580.6	0.140117857
542352276.9	0.140148214
542436035.8	0.140176786
542405232.1	0.140207143
542492915.8	0.1402375
542624142.5	0.140269345
542620938.2	0.140297917
542560932.8	0.140326786
542458226.7	0.140353869
542557247.3	0.140384226
542650699.8	0.140414583
542688313.6	0.140444643
542744072.6	0.140475
542748479.4	0.140503869
542755489.2	0.140535714
542933101.3	0.140565774
542923808.2	0.140596131
542904580.6	0.140625
542820661.3	0.140652083
542837205.2	0.14068244
542933461.5	0.1407125
543007366.5	0.140742857
543036287.6	0.140773214
543041615.6	0.140801786
543015819	0.140832143
543173682.8	0.140863988
543200241	0.140894345
543228520.6	0.140922917
543126015.2	0.140950298
543105506.3	0.140980357
543189224.9	0.141010714
543295415.8	0.141041071
543294494.6	0.141071429
543301424.7	0.1411
543260125.4	0.141128869
543442825.3	0.141160714
543500186.4	0.141190774
543512603.9	0.141221131
543443706.1	0.141248214
543372765.2	0.141277083
543480318.1	0.14130744
543574652.3	0.141339286
543580661.3	0.141367857
543605776.9	0.141396726
543577095.9	0.141425298
543694502.7	0.141458631
543808183.7	0.141488988
543840629.9	0.141517857
543792321.7	0.141546429
